1544842755791,0.07128906,0.9956055,-0.2099609,2.75,-1.6875,-3.3125,0.1044922,0,0
1544842755791,0.06640625,1.004883,-0.2099609,2.6875,-1.0625,-3.4375,0.1015625,0,0
1544842755804,0.04931641,1.003418,-0.2163086,2.5625,0,-3.5625,0.1025391,0,0
1544842755804,0.04443359,1.000488,-0.2143555,2.5625,0.625,-3.625,0.1044922,0,0
1544842755820,0.0390625,0.9902344,-0.2128906,2.6875,1.9375,-3.875,0.09960938,0,0
1544842755820,0.03759766,0.9892578,-0.2045898,2.875,2.8125,-4.125,0.1054688,0,0
1544842755834,0.03369141,0.9912109,-0.2055664,3.0625,3.375,-4.1875,0.1005859,0,0
1544842755848,0.01660156,1,-0.2075195,3.375,3.125,-4.375,0.1025391,0,0
1544842755848,0.01513672,1,-0.2045898,3.125,2.5,-4.5,0.1044922,0,0
1544842755861,0.01953125,1.005859,-0.1933594,2.6875,1.5625,-4.375,0.09765625,0,0
1544842755878,0.02050781,0.9980469,-0.1972656,2.4375,1.1875,-4.3125,0.1044922,0,0
1544842755878,0.02392578,0.9975586,-0.1962891,2.4375,1,-4.1875,0.09863281,0,0
1544842755896,0.02783203,0.9990234,-0.199707,2.5625,0.4375,-3.8125,0.1025391,0,0
1544842755896,0.02880859,0.996582,-0.1958008,2.5625,0.3125,-3.8125,0.1025391,0,0
1544842755896,0.03125,0.9970703,-0.1933594,2.5625,0.4375,-3.8125,0.09765625,0,0
1544842755914,0.02587891,0.9980469,-0.1904297,2.75,0.875,-3.6875,0.1044922,0,0
1544842755914,0.01318359,0.9985352,-0.1914063,3.3125,1.125,-3.625,0.09667969,0,0
1544842755914,0.002441406,1.000977,-0.2006836,3.375,0.5625,-3.5,0.1035156,0,0
1544842755928,-0.008300781,0.9951172,-0.2080078,3.25,-1.3125,-3.875,0.1015625,0,0
1544842755946,-0.002929688,0.9941406,-0.206543,3.125,-1.9375,-4,0.09863281,0,0
1544842755946,0.01513672,0.9946289,-0.199707,2.6875,-1.75,-4.375,0.1035156,0,0
1544842755946,0.02734375,0.996582,-0.2050781,2.3125,-0.25,-4.8125,0.09570313,0,0
1544842755962,0.03125,1.001465,-0.2016602,2.375,0.4375,-4.75,0.1035156,0,0
1544842755962,0.03515625,1.004395,-0.2045898,2.4375,1.8125,-4.625,0.09960938,0,0
1544842755979,0.03173828,0.9970703,-0.1962891,2.5625,2.4375,-4.25,0.09960938,0,0
1544842755979,0.02978516,0.9970703,-0.1953125,3.25,2.3125,-3.9375,0.1035156,0,0
1544842755994,0.01953125,1.005859,-0.1938477,4.8125,0.875,-3.25,0.09472656,0,0
1544842755994,0.01953125,1.009277,-0.1899414,4.625,-1,-2.625,0.1044922,0,0
1544842756006,0.02148438,1.001465,-0.1933594,4.1875,-1.625,-2.625,0.09960938,0,0
