1544843982030,0.03076172,1.003906,-0.1616211,5.8125,16.4375,-1.375,0.08398438,0,0
1544843982030,0.02783203,1.00293,-0.1616211,5.6875,16.0625,-1.5,0.08300781,0,0
1544843982043,0.015625,1.004395,-0.1669922,5.75,14.8125,-1.375,0.08300781,0,0
1544843982043,0.005859375,1.002441,-0.1762695,6,13.4375,-1.5,0.08300781,0,0
1544843982058,-0.002441406,0.9995117,-0.1787109,6.4375,10.6875,-1.6875,0.08300781,0,0
1544843982073,-0.005371094,0.9995117,-0.1772461,6.5625,9.9375,-2,0.08300781,0,0
1544843982073,0.0009765625,0.9921875,-0.1782227,6.25,10,-2.3125,0.08203125,0,0
1544843982088,0.02148438,0.9916992,-0.1777344,6.25,10.6875,-2.5625,0.08398438,0,0
1544843982088,0.02929688,0.9995117,-0.1777344,6.4375,11.75,-2.75,0.08398438,0,0
1544843982105,0.02636719,1.020996,-0.1699219,6.3125,14.8125,-3.375,0.08300781,0,0
1544843982105,0.01904297,1.030762,-0.1733398,6,16.125,-3.5625,0.08203125,0,0
1544843982120,0.006835938,1.025879,-0.1826172,5.1875,17,-3.375,0.08300781,0,0
1544843982120,0.009765625,1.01709,-0.1875,4.875,16.125,-3.3125,0.08398438,0,0
1544843982135,0.01806641,1.009277,-0.1875,4.5625,15.375,-3.375,0.08496094,0,0
1544843982135,0.02832031,0.9926758,-0.2084961,4.4375,13,-2.9375,0.08398438,0,0
1544843982152,0.01953125,0.9790039,-0.2158203,5.25,10.375,-2.625,0.08398438,0,0
1544843982152,0.01074219,0.9824219,-0.2094727,5.9375,9.5,-2.4375,0.08300781,0,0
1544843982164,0.01025391,0.9853516,-0.203125,6.8125,9.0625,-2.375,0.08300781,0,0
1544843982180,0.015625,0.9868164,-0.1923828,7.125,9.5,-2.375,0.08398438,0,0
1544843982180,0.03662109,0.9912109,-0.1855469,7,12.125,-2,0.08300781,0,0
1544843982195,0.04882813,0.9960938,-0.1938477,7,15,-1.75,0.08886719,0,0
1544843982195,0.05126953,1.005859,-0.2060547,7.125,15.5,-1.75,0.08886719,0,0
1544843982211,0.04248047,1.018555,-0.2089844,7.3125,14.75,-1.6875,0.08789063,0,0
1544843982211,0.02197266,1.023926,-0.1987305,7.25,13.375,-1.8125,0.0859375,0,0
1544843982226,0.01220703,1.01709,-0.1953125,6.875,12.875,-2.125,0.08496094,0,0
1544843982226,-0.001953125,1,-0.1933594,5.875,11.625,-2.6875,0.0859375,0,0
1544843982241,-0.007324219,0.9926758,-0.1923828,5.5,10.8125,-2.75,0.0859375,0,0
1544843982241,0.0009765625,0.9863281,-0.1845703,5.3125,10.125,-3.0625,0.08789063,0,0
1544843982256,0.02050781,0.9873047,-0.1796875,5.25,12.25,-3.1875,0.08789063,0,0
1544843982256,0.02734375,0.9892578,-0.1914063,5.5,13.5,-3.1875,0.08984375,0,0
1544843982271,0.02441406,0.9926758,-0.2026367,6.5,14.375,-2.875,0.08984375,0,0
1544843982286,0.02441406,0.9931641,-0.2094727,6.9375,13.9375,-2.5625,0.09277344,0,0
1544843982286,0.02197266,0.9931641,-0.2182617,7.75,12.125,-2.375,0.09277344,0,0
1544843982301,0.02246094,0.9980469,-0.2109375,7.5,11.125,-2.625,0.09082031,0,0
1544843982301,0.02490234,0.9941406,-0.2094727,6.8125,11,-2.6875,0.08886719,0,0
1544843982318,0.03027344,0.9956055,-0.2094727,5.8125,11.4375,-2.8125,0.08789063,0,0
1544843982318,0.01904297,0.9985352,-0.2192383,5.6875,11.875,-2.9375,0.08691406,0,0
1544843982332,0.0078125,0.9990234,-0.2246094,6.0625,11.6875,-3.0625,0.08691406,0,0
1544843982332,0.002441406,0.9956055,-0.2075195,6.875,11.25,-2.875,0.0859375,0,0
1544843982347,0.008300781,0.9956055,-0.1982422,7.0625,11.625,-2.8125,0.08496094,0,0
1544843982347,0.01904297,1.001953,-0.1918945,7,12.5,-2.8125,0.08789063,0,0
1544843982362,0.03271484,1.007813,-0.1953125,6.5625,12.375,-2.75,0.08789063,0,0
1544843982362,0.0390625,1.007813,-0.1992188,6.375,11.9375,-2.625,0.08691406,0,0
1544843982377,0.05078125,0.9882813,-0.2036133,5.625,10.4375,-2.4375,0.08496094,0,0
1544843982390,0.05908203,0.9838867,-0.2094727,5.3125,8.5625,-2.125,0.0859375,0,0
