1545219937493,-0.002929688,-0.01074219,1.017578,-0.125,0.0625,0,0.34375,-0.1401367,0.3374023
1545219937504,-0.003417969,-0.009277344,1.014648,-0.125,0,0.0625,0.34375,-0.1401367,0.3305664
1545219937517,-0.002441406,-0.008300781,1.01416,-0.1875,0,0,0.340332,-0.1401367,0.3339844
1545219937529,-0.005859375,-0.009765625,1.019531,-0.0625,0,0,0.3369141,-0.1435547,0.3374023
1545219937542,-0.00390625,-0.01123047,1.000977,-0.0625,0,0,0.3491211,-0.1455078,0.3320313
1545219937555,-0.006835938,-0.01269531,1.004883,-0.0625,0,0,0.3457031,-0.1381836,0.3286133
1545219937567,-0.007324219,-0.009277344,1.012207,-0.125,0.125,0,0.3276367,-0.1455078,0.3286133
1545219937579,-0.006835938,-0.009277344,1.013184,-0.25,0,0,0.3618164,-0.1328125,0.3408203
1545219937592,-0.006347656,-0.01318359,1.014648,-0.1875,0,0,0.3457031,-0.1347656,0.3491211
1545219937605,-0.004394531,-0.009277344,1.01416,-0.0625,-0.0625,0,0.3349609,-0.15625,0.3491211
1545219937618,-0.007324219,-0.01123047,1.010254,0,0,0.1875,0.3349609,-0.15625,0.3491211
1545219937630,-0.006835938,-0.01318359,1.003906,0,-0.125,0,0.3422852,-0.1381836,0.3320313
1545219937643,-0.004882813,-0.01123047,1.006836,0,0.0625,0,0.3383789,-0.1381836,0.3388672
1545219937655,-0.004394531,-0.009277344,1.015137,0,0.125,0,0.331543,-0.1381836,0.3320313
1545219937667,-0.004394531,-0.01513672,1.004883,-0.0625,0,0.0625,0.3510742,-0.1328125,0.3339844
1545219937680,-0.002441406,-0.009765625,1.012695,-0.125,0.125,0.125,0.3476563,-0.1362305,0.3305664
1545219937692,-0.0078125,-0.01123047,1.01416,0,0.0625,0.0625,0.3476563,-0.1293945,0.3408203
1545219937704,-0.003417969,-0.008789063,1.008301,-0.1875,0,0,0.3476563,-0.1401367,0.3339844
1545219937717,-0.00390625,-0.0078125,1.014648,-0.125,-0.0625,0.25,0.3422852,-0.1347656,0.3320313
1545219937730,-0.005371094,-0.01220703,1.012207,0.125,0,0.125,0.3349609,-0.1489258,0.3354492
1545219937742,-0.005371094,-0.0078125,1.010254,-0.0625,0,0.1875,0.3276367,-0.1416016,0.3354492
1545219937754,-0.008300781,-0.006347656,1.018066,0,0.1875,0.0625,0.34375,-0.1401367,0.3305664
1545219937767,-0.006347656,-0.01123047,1.012207,-0.125,0,-0.0625,0.3422852,-0.1381836,0.3183594
1545219937779,-0.00390625,-0.01123047,1.011719,-0.0625,0.125,0.1875,0.3349609,-0.1455078,0.3354492
1545219937793,-0.005371094,-0.009277344,1.01123,-0.125,0.125,-0.125,0.340332,-0.1582031,0.3305664
1545219937805,-0.003417969,-0.015625,1.013184,-0.0625,-0.0625,-0.0625,0.340332,-0.1401367,0.3339844
1545219937818,-0.009765625,-0.006835938,1.012207,0,0,0.0625,0.3383789,-0.1347656,0.3251953
1545219937830,-0.002441406,-0.006835938,1.013184,-0.0625,0,0,0.3510742,-0.1401367,0.3305664
1545219937843,-0.006835938,-0.01367188,1.01123,-0.125,0.125,0,0.3330078,-0.1362305,0.3339844
1545219937855,-0.0078125,-0.0078125,1.013184,0,0.0625,0,0.3369141,-0.1328125,0.3164063
1545219937868,-0.009277344,-0.01416016,1.01123,-0.1875,0.0625,0,0.3476563,-0.1293945,0.3198242
1545219937880,-0.003417969,-0.01025391,1.012695,0,0,0,0.3422852,-0.152832,0.3388672
