1544842803322,0.1425781,0.9985352,-0.2016602,2,0.125,-2.5625,0.1035156,0,0
1544842803322,0.1425781,0.9985352,-0.2016602,2,0.125,-2.5625,0.1035156,0,0
1544842803322,0.1401367,0.996582,-0.2001953,2.1875,2.1875,-2.4375,0.1074219,0,0
1544842803322,0.1401367,0.996582,-0.2001953,2.1875,2.1875,-2.4375,0.1074219,0,0
1544842803336,0.1328125,0.9956055,-0.2026367,2.5625,2.9375,-2.375,0.1015625,0,0
1544842803336,0.1328125,0.9956055,-0.2026367,2.5625,2.9375,-2.375,0.1015625,0,0
1544842803351,0.1152344,0.9916992,-0.2026367,3,3.625,-1.9375,0.1074219,0,0
1544842803351,0.1152344,0.9916992,-0.2026367,3,3.625,-1.9375,0.1074219,0,0
1544842803351,0.09179688,0.9863281,-0.1977539,3.6875,3.8125,-1.625,0.1044922,0,0
1544842803351,0.09179688,0.9863281,-0.1977539,3.6875,3.8125,-1.625,0.1044922,0,0
1544842803364,0.08496094,0.9873047,-0.1982422,4.125,3.875,-1.6875,0.1025391,0,0
1544842803364,0.08496094,0.9873047,-0.1982422,4.125,3.875,-1.6875,0.1025391,0,0
1544842803380,0.08203125,0.9956055,-0.2001953,4.125,3.3125,-2.25,0.1064453,0,0
1544842803380,0.08203125,0.9956055,-0.2001953,4.125,3.3125,-2.25,0.1064453,0,0
1544842803380,0.08203125,0.9960938,-0.2016602,3.8125,2.875,-2.5625,0.1005859,0,0
1544842803380,0.08203125,0.9960938,-0.2016602,3.8125,2.875,-2.5625,0.1005859,0,0
1544842803380,0.09033203,1.003418,-0.1972656,3.3125,2.25,-3.375,0.1064453,0,0
1544842803380,0.09033203,1.003418,-0.1972656,3.3125,2.25,-3.375,0.1064453,0,0
1544842803397,0.09912109,1.005859,-0.1972656,2.9375,2.125,-3.75,0.1025391,0,0
1544842803397,0.09912109,1.005859,-0.1972656,2.9375,2.125,-3.75,0.1025391,0,0
1544842803397,0.1064453,1.006348,-0.1914063,2.625,2.1875,-3.8125,0.1015625,0,0
1544842803397,0.1064453,1.006348,-0.1914063,2.625,2.1875,-3.8125,0.1015625,0,0
1544842803412,0.1162109,0.996582,-0.1879883,2.5625,3.5,-4,0.1054688,0,0
1544842803412,0.1162109,0.996582,-0.1879883,2.5625,3.5,-4,0.1054688,0,0
1544842803412,0.1157227,0.9931641,-0.1879883,2.8125,4.875,-4.0625,0.09863281,0,0
1544842803412,0.1157227,0.9931641,-0.1879883,2.8125,4.875,-4.0625,0.09863281,0,0
1544842803427,0.1044922,0.9985352,-0.1972656,4.125,6.9375,-4.0625,0.1054688,0,0
1544842803427,0.1044922,0.9985352,-0.1972656,4.125,6.9375,-4.0625,0.1054688,0,0
1544842803427,0.08007813,1.008789,-0.1992188,4.5,7.5625,-3.9375,0.1015625,0,0
1544842803427,0.08007813,1.008789,-0.1992188,4.5,7.5625,-3.9375,0.1015625,0,0
1544842803442,0.06640625,1.009766,-0.1967773,4.5625,7.3125,-3.9375,0.1015625,0,0
1544842803442,0.06640625,1.009766,-0.1967773,4.5625,7.3125,-3.9375,0.1015625,0,0
1544842803442,0.05224609,1.000977,-0.1958008,3.9375,6.1875,-4.25,0.1044922,0,0
1544842803442,0.05224609,1.000977,-0.1958008,3.9375,6.1875,-4.25,0.1044922,0,0
1544842803457,0.05517578,0.9980469,-0.1982422,3.3125,3.9375,-4.9375,0.09765625,0,0
1544842803457,0.05517578,0.9980469,-0.1982422,3.3125,3.9375,-4.9375,0.09765625,0,0
1544842803470,0.05712891,0.9960938,-0.1948242,3.3125,3.1875,-5.375,0.1054688,0,0
1544842803470,0.05712891,0.9960938,-0.1948242,3.3125,3.1875,-5.375,0.1054688,0,0
1544842803487,0.05761719,1.005371,-0.1875,3.5625,3.1875,-6.25,0.09863281,0,0
1544842803487,0.05761719,1.005371,-0.1875,3.5625,3.1875,-6.25,0.09863281,0,0
1544842803487,0.0625,1.005859,-0.1923828,3.3125,3.375,-6.75,0.1025391,0,0
1544842803487,0.0625,1.005859,-0.1923828,3.3125,3.375,-6.75,0.1025391,0,0
